REFERENCE POOL ID,LOAN ID,ltv,ltv_95,NUMBER OF BORROWERS,cnt_borr_1,cnt_borr_2,dti,fico,fico_640,FIRST TIME HOME BUYER INDICATOR,flag_fthb_y,LOAN PURPOSE,loan_purpose_p,PROPERTY TYPE,prop_type_SF,prop_type_CO,NUMBER OF UNITS,numunt_2,OCCUPANCY TYPE,occpy_sts_i,occpy_sts_s,ORIGINATION CHANNEL,channel_C,New_Int_rt,ORIGINAL UPB,rel_median_orig_UPB,rel_orig_upb_2,Act_endg_upb,st,change_unemp,relative_unem,,,,,,,,
5083,91188478,80,0,1,1,0,24.8,716,76,Y,1,PURCHASE,1,SF,1,0,1,0,Principal,0,0,R,0,4.75,164000,73.87387387,0,163000,KS,0.01,0.02,,,,,,,,
5083,91188479,76,0,1,1,0,32.21,758,118,Y,1,PURCHASE,1,SF,1,0,1,0,Principal,0,0,R,0,3.875,117000,52.7027027,0,117000,OH,0.01,0.02,,,,,,,,
5083,91188480,75,0,2,0,1,37.76,748,108,N,0,CASH-OUT REFINANCE,0,Condo,0,1,1,0,Investor,1,0,R,0,4.75,93000,41.89189189,0,93000,ME,0.01,0.02,,,,,,,,
5083,91188481,69,0,2,0,1,41.03,629,0,N,0,NO CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,B,0,4.375,563000,253.6036036,53.6036036,559000,CA,0.01,0.02,,,,,,,,
5083,91188482,80,0,2,0,1,28.23,796,156,N,0,PURCHASE,1,PUD,0,0,1,0,Investor,1,0,C,1,4.5,188000,84.68468468,0,187000,TX,0.01,0.02,,,,,,,,
5083,91188483,69,0,2,0,1,23.36,780,140,N,0,NO CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,C,1,4.25,240000,108.1081081,0,239000,LA,0.01,0.02,,,,,,,,
5083,91188484,78,0,2,0,1,36.44,779,139,N,0,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,R,0,4.375,453000,204.0540541,4.054054054,449000,OH,0.01,0.02,,,,,,,,
5083,91188485,62,0,1,1,0,49.47,698,58,N,0,NO CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.5,114000,51.35135135,0,113000,NV,0.01,0.02,,,,,,,,
5083,91188486,64,0,1,1,0,19.95,740,100,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.25,104000,46.84684685,0,103000,NC,0.01,0.02,,,,,,,,
5083,91188487,80,0,2,0,1,35.24,809,169,N,0,PURCHASE,1,Condo,0,1,1,0,Second,0,1,R,0,5.25,90000,40.54054054,0,89000,FL,0.01,0.02,,,,,,,,
5083,91188488,80,0,1,1,0,30.2,741,101,N,0,PURCHASE,1,Condo,0,1,1,0,Principal,0,0,R,0,4.125,194000,87.38738739,0,189747.13,VA,0.01,0.02,,,,,,,,
5083,91188489,80,0,1,1,0,46.59,795,155,N,0,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,C,1,4.375,300000,135.1351351,0,298000,NV,0.01,0.02,,,,,,,,
5083,91188490,80,0,2,0,1,49.67,765,125,Y,1,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,B,0,4.375,240000,108.1081081,0,238000,TX,0.01,0.02,,,,,,,,
5083,91188491,77,0,1,1,0,35.45,746,106,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.75,275000,123.8738739,0,273000,OR,0.01,0.02,,,,,,,,
5083,91188492,78,0,1,1,0,37.54,784,144,N,0,PURCHASE,1,PUD,0,0,1,0,Investor,1,0,C,1,4.75,172000,77.47747748,0,171000,AZ,0.01,0.02,,,,,,,,
5083,91188493,63,0,1,1,0,47.79,785,145,N,0,NO CASH-OUT REFINANCE,0,Condo,0,1,1,0,Principal,0,0,B,0,4.125,182000,81.98198198,0,180000,CO,0.01,0.02,,,,,,,,
5083,91188494,76,0,2,0,1,34.45,724,84,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.5,180000,81.08108108,0,179000,UT,0.01,0.02,,,,,,,,
5083,91188495,80,0,1,1,0,49.06,723,83,N,0,PURCHASE,1,SF,1,0,1,0,Principal,0,0,C,1,4,630000,283.7837838,83.78378378,626000,NJ,0.01,0.02,,,,,,,,
5083,91188496,80,0,1,1,0,14.95,787,147,Y,1,PURCHASE,1,SF,1,0,1,0,Principal,0,0,R,0,3.875,152000,68.46846847,0,148000,WI,0.01,0.02,,,,,,,,
5083,91188497,64,0,2,0,1,36.8,778,138,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,C,1,4.875,190000,85.58558559,0,189000,FL,0.01,0.02,,,,,,,,
5083,91188498,72,0,1,1,0,36.36,766,126,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.5,375000,168.9189189,0,373000,CA,0.01,0.02,,,,,,,,
5083,91188499,80,0,2,0,1,30.08,733,93,N,0,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,C,1,4.125,358000,161.2612613,0,356000,AZ,0.01,0.02,,,,,,,,
5083,91188500,80,0,2,0,1,49.1,802,162,N,0,PURCHASE,1,SF,1,0,1,0,Second,0,1,B,0,4.25,520000,234.2342342,34.23423423,516000,CA,0.01,0.02,,,,,,,,
5083,91188501,79,0,1,1,0,28.23,717,77,N,0,CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,R,0,4.75,146000,65.76576577,0,145000,NV,0.01,0.02,,,,,,,,
5083,91188502,69,0,1,1,0,37.86,666,26,N,0,NO CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,C,1,4.5,129000,58.10810811,0,128000,MI,0.01,0.02,,,,,,,,
5083,91188503,75,0,1,1,0,40.2,703,63,Y,1,PURCHASE,1,Condo,0,1,1,0,Principal,0,0,R,0,4.125,147000,66.21621622,0,138000,WA,0.01,0.02,,,,,,,,
5083,91188504,80,0,1,1,0,49.92,734,94,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.25,452000,203.6036036,3.603603604,449000,OR,0.01,0.02,,,,,,,,
5083,91188505,76,0,2,0,1,49.94,785,145,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.625,254000,114.4144144,0,252000,OR,0.01,0.02,,,,,,,,
5083,91188506,69,0,1,1,0,40.17,800,160,Y,1,PURCHASE,1,Condo,0,1,1,0,Principal,0,0,C,1,4.25,333000,150,0,331000,CA,0.01,0.02,,,,,,,,
5083,91188507,80,0,1,1,0,26.9,785,145,N,0,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,C,1,4,192000,86.48648649,0,190000,FL,0.01,0.02,,,,,,,,
5083,91188508,79,0,2,0,1,45.57,723,83,N,0,NO CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,R,0,4.25,241000,108.5585586,0,239000,ID,0.01,0.02,,,,,,,,
5083,91188509,74,0,2,0,1,46.7,744,104,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.75,281000,126.5765766,0,280000,FL,0.01,0.02,,,,,,,,
5083,91188510,80,0,1,1,0,34.86,801,161,N,0,PURCHASE,1,Condo,0,1,1,0,Second,0,1,R,0,4.5,82000,36.93693694,0,82000,MD,0.01,0.02,,,,,,,,
5083,91188511,73,0,1,1,0,33.88,727,87,N,0,PURCHASE,1,SF,1,0,1,0,Investor,1,0,R,0,4.875,193000,86.93693694,0,191000,CA,0.01,0.02,,,,,,,,
5083,91188512,75,0,2,0,1,44.35,635,0,N,0,CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,R,0,5.375,359000,161.7117117,0,357000,CO,0.01,0.02,,,,,,,,
5083,91188513,68,0,2,0,1,31.97,780,140,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.375,159000,71.62162162,0,158000,FL,0.01,0.02,,,,,,,,
5083,91188514,80,0,1,1,0,38.13,750,110,N,0,PURCHASE,1,SF,1,0,1,0,Investor,1,0,R,0,5.25,34000,15.31531532,0,34000,AL,0.01,0.02,,,,,,,,
5083,91188515,75,0,2,0,1,19.91,792,152,N,0,NO CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,C,1,4.5,104000,46.84684685,0,103000,OK,0.01,0.02,,,,,,,,
5083,91188516,66,0,1,1,0,27.14,682,42,N,0,NO CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,R,0,4.5,182000,81.98198198,0,180000,NC,0.01,0.02,,,,,,,,
5083,91188517,80,0,2,0,1,37.82,715,75,Y,1,PURCHASE,1,SF,1,0,1,0,Principal,0,0,R,0,4.375,286000,128.8288288,0,285000,OR,0.01,0.02,,,,,,,,
5083,91188518,61,0,1,1,0,40.6,758,118,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,C,1,4.25,177000,79.72972973,0,176000,CA,0.01,0.02,,,,,,,,
5083,91188519,75,0,1,1,0,26.52,739,99,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.375,150000,67.56756757,0,148000,IL,0.01,0.02,,,,,,,,
5083,91188520,70,0,1,1,0,43.21,740,100,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,B,0,4.875,246000,110.8108108,0,245000,NY,0.01,0.02,,,,,,,,
5083,91188521,64,0,2,0,1,37.43,757,117,N,0,CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,R,0,4.375,352000,158.5585586,0,349000,CA,0.01,0.02,,,,,,,,
5083,91188522,80,0,2,0,1,40.42,799,159,N,0,PURCHASE,1,SF,1,0,1,0,Principal,0,0,R,0,4.75,229000,103.1531532,0,228000,OR,0.01,0.02,,,,,,,,
5083,91188523,75,0,2,0,1,38.41,804,164,N,0,PURCHASE,1,Condo,0,1,1,0,Investor,1,0,R,0,5.25,105000,47.2972973,0,105000,FL,0.01,0.02,,,,,,,,
5083,91188524,80,0,1,1,0,33.29,816,176,Y,1,PURCHASE,1,SF,1,0,1,0,Principal,0,0,R,0,4.375,504000,227.027027,27.02702703,496000,CA,0.01,0.02,,,,,,,,
5083,91188525,80,0,2,0,1,33.49,803,163,N,0,PURCHASE,1,SF,1,0,1,0,Principal,0,0,R,0,4.5,424000,190.990991,0,421000,OR,0.01,0.02,,,,,,,,
5083,91188526,80,0,1,1,0,28.51,742,102,N,0,CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,R,0,4.375,176000,79.27927928,0,175000,NC,0.01,0.02,,,,,,,,
5083,91188527,80,0,2,0,1,14.99,793,153,N,0,PURCHASE,1,PUD,0,0,1,0,Second,0,1,R,0,4.625,291000,131.0810811,0,290000,FL,0.01,0.02,,,,,,,,
5083,91188528,61,0,1,1,0,40.91,753,113,N,0,NO CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,C,1,4.25,148000,66.66666667,0,147000,NC,0.01,0.02,,,,,,,,
5083,91188529,80,0,2,0,1,49.25,739,99,Y,1,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,R,0,4.5,187000,84.23423423,0,186000,FL,0.01,0.02,,,,,,,,
5083,91188530,73,0,1,1,0,49.69,790,150,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,C,1,4,332000,149.5495495,0,329000,CA,0.01,0.02,,,,,,,,
5083,91188531,67,0,1,1,0,37.66,785,145,N,0,NO CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.125,195000,87.83783784,0,192000,UT,0.01,0.02,,,,,,,,
5083,91188532,80,0,2,0,1,43.33,794,154,N,0,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,C,1,4.25,310000,139.6396396,0,305000,TX,0.01,0.02,,,,,,,,
5083,91188533,67,0,1,1,0,48.55,762,122,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Second,0,1,R,0,4.25,453000,204.0540541,4.054054054,451000,MA,0.01,0.02,,,,,,,,
5083,91188534,80,0,1,1,0,48.2,800,160,N,0,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,R,0,4.25,258000,116.2162162,0,255000,OK,0.01,0.02,,,,,,,,
5083,91188535,80,0,2,0,1,20.81,761,121,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,B,0,4.375,290000,130.6306306,0,288000,NJ,0.01,0.02,,,,,,,,
5083,91188536,67,0,2,0,1,40.82,790,150,N,0,NO CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,C,1,4.125,273000,122.972973,0,271000,CO,0.01,0.02,,,,,,,,
5083,91188537,62,0,2,0,1,38.69,802,162,N,0,NO CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,C,1,4,415000,186.9369369,0,413000,CA,0.01,0.02,,,,,,,,
5083,91188538,77,0,1,1,0,32.14,769,129,N,0,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,C,1,4.625,201000,90.54054054,0,200000,ID,0.01,0.02,,,,,,,,
5083,91188539,80,0,1,1,0,37.12,811,171,N,0,PURCHASE,1,SF,1,0,1,0,Principal,0,0,C,1,4.375,336000,151.3513514,0,334000,TX,0.01,0.02,,,,,,,,
5083,91188540,80,0,2,0,1,32.46,720,80,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.375,272000,122.5225225,0,270000,TN,0.01,0.02,,,,,,,,
5083,91188541,75,0,2,0,1,41.82,786,146,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Investor,1,0,R,0,4.75,150000,67.56756757,0,148000,CA,0.01,0.02,,,,,,,,
5083,91188542,66,0,2,0,1,41.99,687,47,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,C,1,4.25,453000,204.0540541,4.054054054,450000,CA,0.01,0.02,,,,,,,,
5083,91188543,80,0,1,1,0,44.76,717,77,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.99,198000,89.18918919,0,197000,TX,0.01,0.02,,,,,,,,
5083,91188544,80,0,1,1,0,22.49,744,104,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.125,140000,63.06306306,0,139000,CA,0.01,0.02,,,,,,,,
5083,91188545,80,0,1,1,0,32.76,738,98,N,0,CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,R,0,4.75,144000,64.86486486,0,143000,AZ,0.01,0.02,,,,,,,,
5083,91188546,70,0,1,1,0,38.86,755,115,N,0,NO CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,R,0,3.99,599000,269.8198198,69.81981982,593000,CA,0.01,0.02,,,,,,,,
5083,91188547,80,0,2,0,1,43.44,768,128,N,0,CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,C,1,4.25,276000,124.3243243,0,273309.8,CA,0.01,0.02,,,,,,,,
5083,91188548,79,0,1,1,0,26.31,775,135,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.5,200000,90.09009009,0,199000,AZ,0.01,0.02,,,,,,,,
5083,91188549,74,0,1,1,0,49.44,772,132,N,0,NO CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,C,1,4.375,236000,106.3063063,0,234000,CA,0.01,0.02,,,,,,,,
5083,91188550,80,0,1,1,0,49.51,696,56,N,0,CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,R,0,4.875,328000,147.7477477,0,326000,MN,0.01,0.02,,,,,,,,
5083,91188551,79,0,1,1,0,42.61,687,47,N,0,NO CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,C,1,4.75,144000,64.86486486,0,143000,OK,0.01,0.02,,,,,,,,
5083,91188552,65,0,1,1,0,25.92,781,141,Y,1,PURCHASE,1,SF,1,0,1,0,Principal,0,0,B,0,4.25,179000,80.63063063,0,178000,KY,0.01,0.02,,,,,,,,
5083,91188553,75,0,1,1,0,34.45,743,103,N,0,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,R,0,4.25,451000,203.1531532,3.153153153,448000,NC,0.01,0.02,,,,,,,,
5083,91188554,79,0,2,0,1,38.72,745,105,N,0,NO CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,R,0,4.375,286000,128.8288288,0,284000,WA,0.01,0.02,,,,,,,,
5083,91188555,65,0,1,1,0,35.49,778,138,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,C,1,4.125,168000,75.67567568,0,167000,CA,0.01,0.02,,,,,,,,
5083,91188556,75,0,1,1,0,17.59,776,136,N,0,PURCHASE,1,SF,1,0,1,0,Investor,1,0,B,0,5,72000,32.43243243,0,38000,SC,0.01,0.02,,,,,,,,
5083,91188557,73,0,1,1,0,49.38,778,138,N,0,PURCHASE,1,SF,1,0,1,0,Principal,0,0,R,0,4.56,245000,110.3603604,0,243000,PA,0.01,0.02,,,,,,,,
5083,91188558,80,0,2,0,1,48.64,781,141,N,0,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,R,0,3.99,342000,154.0540541,0,340000,CA,0.01,0.02,,,,,,,,
5083,91188559,80,0,2,0,1,40.03,802,162,Y,1,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,C,1,4.375,416000,187.3873874,0,412000,PA,0.01,0.02,,,,,,,,
5083,91188560,65,0,2,0,1,43.44,751,111,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.25,268000,120.7207207,0,266000,CO,0.01,0.02,,,,,,,,
5083,91188561,74,0,2,0,1,42.81,676,36,Y,1,PURCHASE,1,SF,1,0,1,0,Principal,0,0,C,1,4.625,370000,166.6666667,0,368000,NY,0.01,0.02,,,,,,,,
5083,91188562,75,0,2,0,1,28.57,713,73,Y,1,PURCHASE,1,Condo,0,1,1,0,Principal,0,0,R,0,5.25,53000,23.87387387,0,52000,FL,0.01,0.02,,,,,,,,
5083,91188563,75,0,1,1,0,39.8,785,145,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Investor,1,0,B,0,5.125,77000,34.68468468,0,76000,MI,0.01,0.02,,,,,,,,
5083,91188564,66,0,2,0,1,15.81,733,93,N,0,CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,R,0,4.375,161000,72.52252252,0,160000,TX,0.01,0.02,,,,,,,,
5083,91188565,80,0,2,0,1,21.68,815,175,N,0,PURCHASE,1,PUD,0,0,1,0,Investor,1,0,C,1,4.875,148000,66.66666667,0,147000,NV,0.01,0.02,,,,,,,,
5083,91188566,80,0,2,0,1,42.52,721,81,Y,1,PURCHASE,1,SF,1,0,1,0,Principal,0,0,R,0,4.25,325000,146.3963964,0,322000,PA,0.01,0.02,,,,,,,,
5083,91188567,80,0,2,0,1,36.45,676,36,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.75,184000,82.88288288,0,183000,WA,0.01,0.02,,,,,,,,
5083,91188568,75,0,2,0,1,43.39,801,161,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Second,0,1,R,0,4.25,393000,177.027027,0,391000,SD,0.01,0.02,,,,,,,,
5083,91188569,80,0,1,1,0,37.66,711,71,N,0,PURCHASE,1,SF,1,0,1,0,Principal,0,0,C,1,4.75,240000,108.1081081,0,238000,MI,0.01,0.02,,,,,,,,
5083,91188570,68,0,2,0,1,40.99,705,65,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,C,1,4.25,322000,145.045045,0,320000,FL,0.01,0.02,,,,,,,,
5083,91188571,75,0,1,1,0,44.22,787,147,N,0,PURCHASE,1,PUD,0,0,1,0,Second,0,1,C,1,4.125,430000,193.6936937,0,427000,CA,0.01,0.02,,,,,,,,
5083,91188572,80,0,1,1,0,49.3,703,63,N,0,PURCHASE,1,PUD,0,0,1,0,Investor,1,0,R,0,5.5,324000,145.9459459,0,323000,AZ,0.01,0.02,,,,,,,,
5083,91188573,80,0,1,1,0,49.96,762,122,Y,1,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,R,0,4.75,270000,121.6216216,0,269000,CA,0.01,0.02,,,,,,,,
5083,91188574,80,0,2,0,1,49.23,767,127,N,0,NO CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.25,186000,83.78378378,0,185000,NJ,0.01,0.02,,,,,,,,
5083,91188575,80,0,1,1,0,39.2,752,112,N,0,PURCHASE,1,SF,1,0,1,0,Principal,0,0,C,1,4,230000,103.6036036,0,228000,PA,0.01,0.02,,,,,,,,
5083,91188576,70,0,1,1,0,47.08,663,23,N,0,CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,B,0,4.875,252000,113.5135135,0,251000,CA,0.01,0.02,,,,,,,,
5083,91188577,80,0,1,1,0,41.8,725,85,Y,1,PURCHASE,1,SF,1,0,1,0,Principal,0,0,R,0,5.125,218000,98.1981982,0,216000,CA,0.01,0.02,,,,,,,,
5083,91188578,75,0,1,1,0,26.92,748,108,N,0,PURCHASE,1,Condo,0,1,1,0,Investor,1,0,R,0,4.875,77000,34.68468468,0,77000,MD,0.01,0.02,,,,,,,,
5083,91188579,80,0,1,1,0,37.17,743,103,Y,1,PURCHASE,1,SF,1,0,1,0,Principal,0,0,R,0,4.375,114000,51.35135135,0,113000,CT,0.01,0.02,,,,,,,,
5083,91188580,75,0,2,0,1,35.74,797,157,N,0,PURCHASE,1,Condo,0,1,1,0,Second,0,1,B,0,4.5,209000,94.14414414,0,207000,AL,0.01,0.02,,,,,,,,
5083,91188581,80,0,1,1,0,21.71,805,165,N,0,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,C,1,4.125,153000,68.91891892,0,151000,TX,0.01,0.02,,,,,,,,
5083,91188582,80,0,2,0,1,27.29,726,86,N,0,CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,C,1,4.5,446000,200.9009009,0.900900901,441000,CA,0.01,0.02,,,,,,,,
5083,91188583,65,0,2,0,1,36.64,773,133,N,0,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,C,1,4.25,406000,182.8828829,0,403000,CA,0.01,0.02,,,,,,,,
5083,91188584,71,0,1,1,0,45.85,799,159,N,0,NO CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,C,1,4,397000,178.8288288,0,393000,CA,0.01,0.02,,,,,,,,
5083,91188585,70,0,2,0,1,29.05,793,153,N,0,NO CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,3.874,500000,225.2252252,25.22522523,497000,NJ,0.01,0.02,,,,,,,,
5083,91188586,69,0,2,0,1,40.06,745,105,N,0,CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,R,0,4.25,330000,148.6486486,0,326000,FL,0.01,0.02,,,,,,,,
5083,91188587,80,0,2,0,1,34.71,689,49,N,0,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,C,1,4.25,260000,117.1171171,0,259000,TX,0.01,0.02,,,,,,,,
5083,91188588,69,0,1,1,0,46.78,718,78,N,0,NO CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,C,1,4.125,615000,277.027027,77.02702703,610000,CA,0.01,0.02,,,,,,,,
5083,91188589,69,0,2,0,1,30.76,737,97,N,0,NO CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.125,205000,92.34234234,0,204000,UT,0.01,0.02,,,,,,,,
5083,91188590,79,0,2,0,1,38.96,794,154,N,0,NO CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,R,0,4.25,250000,112.6126126,0,249000,CA,0.01,0.02,,,,,,,,
5083,91188591,80,0,1,1,0,23.05,683,43,Y,1,PURCHASE,1,SF,1,0,1,0,Principal,0,0,R,0,4.75,106000,47.74774775,0,106000,MI,0.01,0.02,,,,,,,,
5083,91188592,68,0,2,0,1,37.65,809,169,N,0,PURCHASE,1,SF,1,0,1,0,Principal,0,0,C,1,4.375,285000,128.3783784,0,282000,PA,0.01,0.02,,,,,,,,
5083,91188593,70,0,2,0,1,49.43,770,130,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4,247000,111.2612613,0,245000,ID,0.01,0.02,,,,,,,,
5083,91188594,67,0,1,1,0,49.57,687,47,N,0,CASH-OUT REFINANCE,0,SF,1,0,2,1,Principal,0,0,R,0,4.75,218000,98.1981982,0,217000,NJ,0.01,0.02,,,,,,,,
5083,91188595,80,0,1,1,0,45.82,796,156,N,0,PURCHASE,1,SF,1,0,1,0,Principal,0,0,R,0,4.25,354000,159.4594595,0,352000,NM,0.01,0.02,,,,,,,,
5083,91188596,63,0,2,0,1,20.58,787,147,N,0,NO CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,C,1,4.375,178000,80.18018018,0,176000,IL,0.01,0.02,,,,,,,,
5083,91188597,80,0,1,1,0,45.2,715,75,N,0,CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,R,0,5.25,300000,135.1351351,0,299000,MD,0.01,0.02,,,,,,,,
5083,91188598,80,0,2,0,1,29.01,798,158,N,0,PURCHASE,1,SF,1,0,1,0,Principal,0,0,R,0,4.375,540000,243.2432432,43.24324324,537000,WA,0.01,0.02,,,,,,,,
5083,91188599,80,0,2,0,1,36.36,774,134,N,0,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,R,0,4.25,276000,124.3243243,0,274000,NC,0.01,0.02,,,,,,,,
5083,91188600,72,0,2,0,1,37.28,698,58,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Investor,1,0,R,0,5.5,137000,61.71171171,0,136000,FL,0.01,0.02,,,,,,,,
5083,91188601,80,0,1,1,0,42.83,658,18,N,0,PURCHASE,1,SF,1,0,1,0,Principal,0,0,R,0,4.875,212000,95.4954955,0,211000,CA,0.01,0.02,,,,,,,,
5083,91188602,64,0,1,1,0,27.57,787,147,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,C,1,4,307000,138.2882883,0,304000,KY,0.01,0.02,,,,,,,,
5083,91188603,80,0,1,1,0,25.9,743,103,N,0,PURCHASE,1,SF,1,0,1,0,Principal,0,0,C,1,4.375,316000,142.3423423,0,314000,TX,0.01,0.02,,,,,,,,
5083,91188604,80,0,2,0,1,46.72,779,139,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.375,184000,82.88288288,0,183000,MI,0.01,0.02,,,,,,,,
5083,91188605,77,0,2,0,1,28.42,755,115,N,0,NO CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,C,1,4,453000,204.0540541,4.054054054,450000,CA,0.01,0.02,,,,,,,,
5083,91188606,79,0,1,1,0,46.26,709,69,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,B,0,4.875,416000,187.3873874,0,414000,CA,0.01,0.02,,,,,,,,
5083,91188607,75,0,1,1,0,28.84,717,77,N,0,PURCHASE,1,SF,1,0,1,0,Principal,0,0,R,0,4.25,443000,199.5495495,0,441000,CA,0.01,0.02,,,,,,,,
5083,91188608,75,0,1,1,0,23.98,790,150,N,0,PURCHASE,1,Condo,0,1,1,0,Investor,1,0,R,0,4.75,101000,45.4954955,0,101000,MI,0.01,0.02,,,,,,,,
5083,91188609,80,0,1,1,0,36.47,656,16,N,0,CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,R,0,5.125,416000,187.3873874,0,415000,WA,0.01,0.02,,,,,,,,
5083,91188610,80,0,1,1,0,44.59,723,83,N,0,PURCHASE,1,SF,1,0,1,0,Principal,0,0,R,0,4.25,160000,72.07207207,0,159000,IL,0.01,0.02,,,,,,,,
